3648,1535,503,3989,4956,5924,18644,20180
3696,2171,960,4392,5692,5416,18836,20408
3696,635,660,3807,5948,4732,18664,20152
3648,96,650,3706,4944,5416,18596,19989
3664,885,895,3874,5416,5276,18656,20129
3664,148,639,3722,5568,5696,18236,19899
3696,172,455,3727,5684,5912,18356,20104
3632,127,556,3676,5452,5792,18700,20321
3648,204,480,3685,5504,5688,18616,20228
3680,564,160,3726,5668,6092,18408,20201
3664,714,890,3837,5900,6420,18448,20404
3632,1772,1046,4174,4916,6404,18596,20272
3680,1045,96,3826,5260,6976,18996,20908
3632,493,207,3671,5744,7012,18568,20662
3648,2512,1360,4633,5076,6704,18448,20274
3664,3743,159,5240,5388,6580,18612,20462
3648,1349,414,3911,4788,5044,18508,19771
3616,1895,1139,4238,6004,5520,18872,20558
3664,880,637,3821,5824,5608,18440,20134
3648,110,875,3753,4892,5152,18176,19515
3664,14,895,3771,5048,5440,18400,19840
3680,483,638,3765,5856,5904,18568,20345
3680,187,181,3689,5744,5596,18516,20177
3632,428,484,3689,4680,5652,18772,20155
3680,6,589,3726,5468,5800,18344,20001
3648,240,515,3691,5372,5932,18536,20189
3600,519,499,3671,5296,5784,18588,20174
3664,551,509,3739,5700,6228,18508,20342
3680,20,409,3702,5664,6104,18404,20200
3664,1678,499,4060,4540,6156,18388,19915
3648,30,184,3652,5748,5644,18928,20570
3616,496,1077,3805,5632,5648,18620,20256
3632,323,842,3742,5196,5884,18436,20037
3648,795,751,3808,4884,6040,18488,20053
3616,2221,1040,4369,4776,5736,18436,19889
3664,312,940,3795,5468,5992,18712,20394
3648,2633,2438,5117,5532,4056,18404,19640
3632,7590,917,8464,4780,2964,18296,19140
3632,24472,1881,24811,5228,800,18228,18979
3648,5605,2092,7007,7564,216,16400,18061
3632,3029,255,4736,5920,1004,18656,19598
3600,2877,56,4608,4180,540,17600,18097
3648,1960,163,4144,5536,536,17036,17920
3616,3583,610,5126,6740,1676,17064,18423
3632,669,1417,3955,5216,1848,16748,17638
3648,1419,2285,4532,5128,1760,16560,17424
3616,949,782,3819,5792,1424,16332,17387
3600,2443,183,4354,6008,1640,16784,17902
3632,1656,304,4003,5532,788,16728,17636
3616,1730,215,4014,5640,600,16220,17183
3600,2236,877,4327,6632,1160,16608,17920
3616,4251,518,5604,5884,2516,16492,17690
3600,1201,1480,4073,5852,3100,15760,17094
